AirBnB ID,Airbnb Link,Building Name,Bedrooms,Bathrooms,Revenue,Occupancy Rate,ADR,Days Available,Lat,Lng
1244231200933785640,https://www.airbnb.co.uk/rooms/1244231200933785640,,0,1,120142.13,69.63,494.41,349,25.11156,55.13821
45985735,https://www.airbnb.co.uk/rooms/45985735,,1,1.5,120120.1,80.18,660,227,25.129572,55.153393
1052786033154810483,https://www.airbnb.co.uk/rooms/1052786033154810483,,1,1.5,120053.99,74.55,718.89,224,25.11305,55.13721
1293939125058185863,https://www.airbnb.co.uk/rooms/1293939125058185863,,2,2,120050.32,61.66,1008.83,193,25.09758568,55.13990021
1281296181257896064,https://www.airbnb.co.uk/rooms/1281296181257896064,,1,1,119631.65,54.58,716.36,306,25.11161393,55.13857441
690968416794081817,https://www.airbnb.co.uk/rooms/690968416794081817,,0,1,119466.39,91.13,464.85,282,25.11633,55.13587
1282557394728891822,https://www.airbnb.co.uk/rooms/1282557394728891822,,1,1,119337.86,87.4,537.56,254,25.1121932,55.1386346
1150563489859955581,https://www.airbnb.co.uk/rooms/1150563489859955581,,1,1,119235.03,70.15,507.38,335,25.11317,55.13974
767154550096819420,https://www.airbnb.co.uk/rooms/767154550096819420,,0,1,118867.78,78.14,615.9,247,25.11272,55.13967
1181624642053395564,https://www.airbnb.co.uk/rooms/1181624642053395564,,1,1,118794.33,68.62,724.36,239,25.11353542,55.14038987
1318757892742134540,https://www.airbnb.co.uk/rooms/1318757892742134540,,2,2,118559.29,73.02,859.13,189,25.0987351,55.1411128
1030936847611862225,https://www.airbnb.co.uk/rooms/1030936847611862225,,1,1,118474.82,89.1,499.89,266,25.10041,55.13974
1081875074088591767,https://www.airbnb.co.uk/rooms/1081875074088591767,,1,1,118192.04,65.99,603.02,297,25.0981,55.14092
1262061520499555230,https://www.airbnb.co.uk/rooms/1262061520499555230,,1,1,118129.6,74.64,757.24,209,25.09858395,55.14138391
594007060849991188,https://www.airbnb.co.uk/rooms/594007060849991188,,1,1,118048.81,49.7,715.45,332,25.11388,55.14046
1053472761458471653,https://www.airbnb.co.uk/rooms/1053472761458471653,,1,1,117806.42,75.44,555.69,281,25.09851,55.1414
879565959216584305,https://www.airbnb.co.uk/rooms/879565959216584305,,1,1.5,117714.61,80.85,619.55,235,25.1110522,55.13736331
1088190221163557322,https://www.airbnb.co.uk/rooms/1088190221163557322,,1,1,117630.14,81.32,562.82,257,25.11219291,55.13864676
1216529074289337489,https://www.airbnb.co.uk/rooms/1216529074289337489,,2,2.5,117431.83,59.28,896.43,221,25.12704,55.15438
939015152150916080,https://www.airbnb.co.uk/rooms/939015152150916080,,1,1,117178.43,61.75,665.79,285,25.11427,55.14156
54219363,https://www.airbnb.co.uk/rooms/54219363,,2,2.5,117042.54,50.93,854.33,269,25.1271,55.1522
1191910303092398895,https://www.airbnb.co.uk/rooms/1191910303092398895,,1,2,116778.12,74.9,641.64,243,25.09762,55.14034
1154962257449045450,https://www.airbnb.co.uk/rooms/1154962257449045450,,0,1,116756.09,83.33,449.06,312,25.11321,55.13828
952306283884833606,https://www.airbnb.co.uk/rooms/952306283884833606,,1,1,116653.26,57.72,623.81,324,25.09618,55.13859
1290380226847902742,https://www.airbnb.co.uk/rooms/1290380226847902742,,2,2,116454.94,47.1,954.55,259,25.09824858,55.14097685
1122931448759793601,https://www.airbnb.co.uk/rooms/1122931448759793601,,1,1,116352.11,71.28,564.82,289,25.09833,55.14024
1158520126273792576,https://www.airbnb.co.uk/rooms/1158520126273792576,,1,1.5,116029.06,55.74,853.15,244,25.11196,55.13875
1260013299026169370,https://www.airbnb.co.uk/rooms/1260013299026169370,,1,1.5,115617.74,67.56,760.64,225,25.11243002,55.1437159
1238520288155883888,https://www.airbnb.co.uk/rooms/1238520288155883888,,1,1.5,115371.68,80.17,594.7,242,25.1124317,55.138978
52162306,https://www.airbnb.co.uk/rooms/52162306,,1,1.5,114953.02,71.9,660.65,242,25.10936,55.14084
825578503875951246,https://www.airbnb.co.uk/rooms/825578503875951246,,0,1,114560.06,87.19,542.94,242,25.1138844,55.1404625
795556991338722671,https://www.airbnb.co.uk/rooms/795556991338722671,,2,2,113719.06,73.8,824.05,187,25.1286337,55.1538954
54283903,https://www.airbnb.co.uk/rooms/54283903,,1,1.5,113388.53,66.81,731.54,232,25.112715,55.143215
1057893694704535007,https://www.airbnb.co.uk/rooms/1057893694704535007,,1,1,112936.81,74.9,591.29,255,25.11413,55.13685
666442990578388209,https://www.airbnb.co.uk/rooms/666442990578388209,,2,3.5,112731.15,71.96,828.91,189,25.10032,55.12088
612965699591397855,https://www.airbnb.co.uk/rooms/612965699591397855,,1,1,112562.22,68.03,615.09,269,25.0968,55.1395
1165764003150702740,https://www.airbnb.co.uk/rooms/1165764003150702740,,1,1,112441.02,71.07,653.73,242,25.09944771,55.14130977
1033754592513588233,https://www.airbnb.co.uk/rooms/1033754592513588233,,1,1,112261.07,80.47,648.91,215,25.0997,55.14105
42130852,https://www.airbnb.co.uk/rooms/42130852,,0,1,111952.58,81.45,499.79,275,25.115028,55.142555
1324756930220100319,https://www.airbnb.co.uk/rooms/1324756930220100319,,1,1,111908.51,82.9,501.83,269,25.11418,55.14036
1232439307285573103,https://www.airbnb.co.uk/rooms/1232439307285573103,,1,1,111603.69,60.53,606.54,304,25.0978549,55.1404177
1101151270165058435,https://www.airbnb.co.uk/rooms/1101151270165058435,,1,1,111526.57,52.37,671.85,317,25.1136,55.13742
1016055150111121735,https://www.airbnb.co.uk/rooms/1016055150111121735,,1,1,111398.03,63.72,515.73,339,25.11229912,55.13844363
791771287657749452,https://www.airbnb.co.uk/rooms/791771287657749452,,0,1,111078.53,77.04,534.03,270,25.11376587,55.13879789
44442370,https://www.airbnb.co.uk/rooms/44442370,,1,1.5,111063.84,81.67,566.65,240,25.12978,55.15343
1314285499816627992,https://www.airbnb.co.uk/rooms/1314285499816627992,,2,2.5,110601.1,61.08,978.77,185,25.12763,55.15394
1249887231149427664,https://www.airbnb.co.uk/rooms/1249887231149427664,,2,2.5,110399.11,45,1022.21,240,25.13163,55.15403
1379663152142363054,https://www.airbnb.co.uk/rooms/1379663152142363054,,2,2.5,110006.15,77.47,780.19,182,25.1308147,55.1531375
1166578685971533993,https://www.airbnb.co.uk/rooms/1166578685971533993,,1,1,108764.85,62.08,651.29,269,25.11443,55.14226
1201144159712519552,https://www.airbnb.co.uk/rooms/1201144159712519552,,1,1,108529.81,74.63,534.63,272,25.09981,55.14189
1183933765921101526,https://www.airbnb.co.uk/rooms/1183933765921101526,,1,1,107986.28,62.07,749.9,232,25.09725,55.13918
1251542696169935425,https://www.airbnb.co.uk/rooms/1251542696169935425,,1,1.5,107949.55,65.47,739.38,223,25.11236191,55.13858293
751219854137098433,https://www.airbnb.co.uk/rooms/751219854137098433,,1,1,107890.79,89.66,414.96,290,25.12531,55.12361
1265927640759936264,https://www.airbnb.co.uk/rooms/1265927640759936264,,1,1,107530.89,86.26,475.8,262,25.11517,55.14271
1269381561145792097,https://www.airbnb.co.uk/rooms/1269381561145792097,,1,1,107457.44,47.16,807.95,282,25.1069979,55.1526539
1049770835020558819,https://www.airbnb.co.uk/rooms/1049770835020558819,,1,1.5,107354.61,78.33,675.19,203,25.11062,55.13849
742780916536396014,https://www.airbnb.co.uk/rooms/742780916536396014,,2,2.5,107332.57,51.05,1106.52,190,25.09838,55.1409
1359484764473803133,https://www.airbnb.co.uk/rooms/1359484764473803133,,1,1.5,107057.02,81.53,591.48,222,25.11546,55.14042
748115712209055632,https://www.airbnb.co.uk/rooms/748115712209055632,,0,1,106803.62,83.06,427.21,301,25.1276365,55.1540273
1019041515921363404,https://www.airbnb.co.uk/rooms/1019041515921363404,,1,1,106564.9,94.17,549.3,206,25.10088,55.13953
1202796788591907973,https://www.airbnb.co.uk/rooms/1202796788591907973,,1,2,106462.07,62.11,601.48,285,25.09918,55.14165
1165317640083876478,https://www.airbnb.co.uk/rooms/1165317640083876478,,1,1,106399.64,79.46,597.75,224,25.11177,55.13927
1269432114935995362,https://www.airbnb.co.uk/rooms/1269432114935995362,,1,1,106300.48,92.64,444.77,258,25.11219,55.13864
1271761648905918949,https://www.airbnb.co.uk/rooms/1271761648905918949,,1,1,106205,66.91,577.2,275,25.11111797,55.13757598
592563258322626777,https://www.airbnb.co.uk/rooms/592563258322626777,,1,1,106047.08,81.94,599.14,216,25.09703,55.13956
1178780682129482465,https://www.airbnb.co.uk/rooms/1178780682129482465,,2,2.5,105988.32,76.19,662.43,210,25.1064,55.14814
1201525744457853617,https://www.airbnb.co.uk/rooms/1201525744457853617,,2,2,105940.58,50.6,840.8,249,25.09793818,55.1406984
45982839,https://www.airbnb.co.uk/rooms/45982839,,1,1.5,105621.07,76.28,547.26,253,25.12597084,55.12265778
1262950161274862706,https://www.airbnb.co.uk/rooms/1262950161274862706,,1,1,105565.98,85.71,586.48,210,25.11413352,55.14029335
1304732294862538511,https://www.airbnb.co.uk/rooms/1304732294862538511,,2,2,105187.72,90,556.55,210,25.09748238,55.14098537
1179183445385468158,https://www.airbnb.co.uk/rooms/1179183445385468158,,1,1,104879.23,62.08,628.02,269,25.09805112,55.14133452
1232468703831335529,https://www.airbnb.co.uk/rooms/1232468703831335529,,0,1,104478.92,78.35,458.24,291,25.12526,55.15479
1114292052839168867,https://www.airbnb.co.uk/rooms/1114292052839168867,,1,1,104449.54,67.92,640.79,240,25.0981,55.14092
1414364047656050942,https://www.airbnb.co.uk/rooms/1414364047656050942,,0,1,103872.96,71.11,463.72,315,25.13193611,55.15245543
1051855196401329440,https://www.airbnb.co.uk/rooms/1051855196401329440,,0,1,103674.65,69.85,566.53,262,25.11481178,55.14212155
925071610734452805,https://www.airbnb.co.uk/rooms/925071610734452805,,2,2,103149.48,57.46,991.82,181,25.11757129,55.10999109
1267269599455233448,https://www.airbnb.co.uk/rooms/1267269599455233448,,0,1,102866.7,59.59,591.19,292,25.11218643,55.13863373
1191935695978419335,https://www.airbnb.co.uk/rooms/1191935695978419335,,1,1.5,102554.53,58.82,788.88,221,25.11244,55.14345
1304964461947838587,https://www.airbnb.co.uk/rooms/1304964461947838587,,2,3,102044.06,53.95,879.69,215,25.12029593,55.10927742
1267813435505698823,https://www.airbnb.co.uk/rooms/1267813435505698823,,2,2,102044.06,43.91,1010.34,230,25.0981042,55.140921
800311386168017393,https://www.airbnb.co.uk/rooms/800311386168017393,,1,1.5,101900.83,51.88,613.86,320,25.09954,55.1191
1094708226001646328,https://www.airbnb.co.uk/rooms/1094708226001646328,,1,1.5,101739.24,85.27,532.67,224,25.11328568,55.13970695
1343251344576522706,https://www.airbnb.co.uk/rooms/1343251344576522706,,0,1,101566.63,88.84,472.4,242,25.113246,55.14044123
958536972395139502,https://www.airbnb.co.uk/rooms/958536972395139502,,1,1.5,101379.33,56.72,666.97,268,25.11132,55.13796
1298450666287494856,https://www.airbnb.co.uk/rooms/1298450666287494856,,1,1,100795.41,71.48,522.26,270,25.1121932,55.1386346
1170811947386085764,https://www.airbnb.co.uk/rooms/1170811947386085764,,2,2,100218.83,63.9,765.03,205,25.09682,55.14064
1292609205687444108,https://www.airbnb.co.uk/rooms/1292609205687444108,,1,1.5,100130.69,67.25,650.2,229,25.1121,55.13862
1033735232233529203,https://www.airbnb.co.uk/rooms/1033735232233529203,,2,2.5,100082.94,45.02,1053.5,211,25.09602,55.14077
1317283511099119309,https://www.airbnb.co.uk/rooms/1317283511099119309,,0,1,98628.63,74.59,541.92,244,25.11162974,55.13835565
1142533806917128925,https://www.airbnb.co.uk/rooms/1142533806917128925,,1,1,98507.44,72.45,693.71,196,25.09849094,55.14075972
614852181576876706,https://www.airbnb.co.uk/rooms/614852181576876706,,1,1.5,97780.29,57.09,674.35,254,25.098541,55.122143
1189203473832397635,https://www.airbnb.co.uk/rooms/1189203473832397635,,1,1,97714.18,76.05,539.86,238,25.11328,55.13975
1094679501518121948,https://www.airbnb.co.uk/rooms/1094679501518121948,,0,1,97339.59,82.95,454.86,258,25.11339,55.13939
724331066469112122,https://www.airbnb.co.uk/rooms/724331066469112122,,1,1,97222.07,72.44,596.45,225,25.09928,55.14048
1338878541019436035,https://www.airbnb.co.uk/rooms/1338878541019436035,,1,1.5,97005.39,77.91,500.03,249,25.11194596,55.1385703
1349826080567667550,https://www.airbnb.co.uk/rooms/1349826080567667550,,1,1,96942.96,91.15,470.6,226,25.11428,55.14029
1350723272182165980,https://www.airbnb.co.uk/rooms/1350723272182165980,,1,1,96538.98,87.45,477.92,231,25.11464663,55.14097356
1353464157805011723,https://www.airbnb.co.uk/rooms/1353464157805011723,,1,1,96513.27,88.6,477.79,228,25.11527964,55.14040905
1110603013872640503,https://www.airbnb.co.uk/rooms/1110603013872640503,,2,2,96204.78,38.67,1105.8,225,25.0975186,55.1399927
1368750419597646796,https://www.airbnb.co.uk/rooms/1368750419597646796,,1,1.5,96157.04,85.43,565.63,199,25.11543181,55.14040542
1299901889826635029,https://www.airbnb.co.uk/rooms/1299901889826635029,,1,1,96046.87,77.1,419.42,297,25.11094971,55.13775484
1051141920020111197,https://www.airbnb.co.uk/rooms/1051141920020111197,,1,1,95922,83.64,535.88,214,25.09942,55.14205
1296147837549630785,https://www.airbnb.co.uk/rooms/1296147837549630785,,1,1,95885.28,67.12,489.21,292,25.11079427,55.13805524
609922989890732773,https://www.airbnb.co.uk/rooms/609922989890732773,,1,1.5,95749.39,76.92,563.23,221,25.112595,55.141609
574211499083981696,https://www.airbnb.co.uk/rooms/574211499083981696,,1,1,95646.56,78.31,646.26,189,25.09697,55.14009
1254195205817072709,https://www.airbnb.co.uk/rooms/1254195205817072709,,0,1,95565.77,69.66,513.79,267,25.11348132,55.13835437
1298465939349554049,https://www.airbnb.co.uk/rooms/1298465939349554049,,1,1,95510.68,66.01,477.55,303,25.1121932,55.1386346
1375879861023651339,https://www.airbnb.co.uk/rooms/1375879861023651339,,1,1,95319.71,66.35,690.72,208,25.12695,55.15347
1343176696751697723,https://www.airbnb.co.uk/rooms/1343176696751697723,,2,2.5,95132.41,43.09,1174.47,188,25.09997235,55.14128295
1124555651025277553,https://www.airbnb.co.uk/rooms/1124555651025277553,,1,1,94864.32,51.53,564.67,326,25.09907,55.14058
1266466195601001739,https://www.airbnb.co.uk/rooms/1266466195601001739,,0,1,94768.84,56.1,588.63,287,25.1121875,55.1386875
930111200440707011,https://www.airbnb.co.uk/rooms/930111200440707011,,1,1,94548.49,56.65,716.28,233,25.13101,55.15383
1165717965914658766,https://www.airbnb.co.uk/rooms/1165717965914658766,,1,1,93993.94,73.01,445.47,289,25.11679,55.13747
1194822692651290051,https://www.airbnb.co.uk/rooms/1194822692651290051,,1,1,93740.54,74.26,464.06,272,25.1115304,55.13857841
1057264144583249873,https://www.airbnb.co.uk/rooms/1057264144583249873,,0,1,93571.6,60.81,563.68,273,25.11207,55.1379
29949472,https://www.airbnb.co.uk/rooms/29949472,,1,1.5,93285.15,68.12,597.98,229,25.1114,55.13739
1076718389176330262,https://www.airbnb.co.uk/rooms/1076718389176330262,,2,2.5,92675.61,40.88,827.46,274,25.1110926,55.1433174
909246867181026503,https://www.airbnb.co.uk/rooms/909246867181026503,,0,1,92491.99,65.53,600.6,235,25.11391643,55.13989222
952277998989783690,https://www.airbnb.co.uk/rooms/952277998989783690,,1,1,92290,94.71,515.59,189,25.09745,55.14172
709266300792096864,https://www.airbnb.co.uk/rooms/709266300792096864,,2,2,92179.83,51.42,845.69,212,25.09664,55.14054
1290466090017628989,https://www.airbnb.co.uk/rooms/1290466090017628989,,1,2,91911.73,63.98,550.37,261,25.11214663,55.138649
1355897162134214305,https://www.airbnb.co.uk/rooms/1355897162134214305,,1,1,91856.65,81.86,496.52,226,25.09832755,55.14090375
1203545433765711879,https://www.airbnb.co.uk/rooms/1203545433765711879,,1,1,91797.88,77.56,577.35,205,25.11302,55.13969
1034589717460451490,https://www.airbnb.co.uk/rooms/1034589717460451490,,1,1.5,91717.09,80.95,490.47,231,25.1110999,55.1397116
1352607239180527266,https://www.airbnb.co.uk/rooms/1352607239180527266,,1,1,91449,59.64,687.59,223,25.10897268,55.1495738
52438126,https://www.airbnb.co.uk/rooms/52438126,,1,1.5,91331.48,54.14,634.25,266,25.11067,55.13886
944534214996174874,https://www.airbnb.co.uk/rooms/944534214996174874,,1,1,90857.72,70.53,622.31,207,25.0981,55.14092
1304091380790258114,https://www.airbnb.co.uk/rooms/1304091380790258114,,1,1,90769.58,76.53,556.87,213,25.10111054,55.14245471
1300453175014009672,https://www.airbnb.co.uk/rooms/1300453175014009672,,0,1,90453.75,75.33,394.99,304,25.1121932,55.1386346
1363068506613385865,https://www.airbnb.co.uk/rooms/1363068506613385865,,1,1.5,90108.53,79.91,526.95,214,25.11219,55.13864
1323367599213660330,https://www.airbnb.co.uk/rooms/1323367599213660330,,1,1,89789.03,67.77,627.9,211,25.10221,55.14336
988818235102879581,https://www.airbnb.co.uk/rooms/988818235102879581,,1,1.5,89645.7,58.77,669,228,25.1121875,55.1386406
1052649336123299035,https://www.airbnb.co.uk/rooms/1052649336123299035,,1,1,89355.57,71.43,638.25,196,25.0981,55.13929
1034593587619988731,https://www.airbnb.co.uk/rooms/1034593587619988731,,1,1.5,89091.15,54.95,802.62,202,25.12836,55.15414
1085973458865317962,https://www.airbnb.co.uk/rooms/1085973458865317962,,1,1,88778.99,80.1,565.47,196,25.0981,55.14092
1271809623361331742,https://www.airbnb.co.uk/rooms/1271809623361331742,,1,1,88547.62,52.73,655.91,256,25.1117459,55.13840776
1142775530959277121,https://www.airbnb.co.uk/rooms/1142775530959277121,,1,1,88466.83,58.3,680.51,223,25.11466,55.14235
1307715520704299243,https://www.airbnb.co.uk/rooms/1307715520704299243,,1,1,88463.16,63.73,680.49,204,25.0981042,55.140921
1228401585278958147,https://www.airbnb.co.uk/rooms/1228401585278958147,,1,1,88455.81,69.76,618.57,205,25.09804,55.13994
1082364086299356919,https://www.airbnb.co.uk/rooms/1082364086299356919,,1,1,88430.1,75,508.22,232,25.0981,55.14092
544777868787554969,https://www.airbnb.co.uk/rooms/544777868787554969,,2,2,88375.02,52.06,875,194,25.09824,55.14021
1347224157371271931,https://www.airbnb.co.uk/rooms/1347224157371271931,,1,1,88341.96,78.07,496.3,228,25.11112458,55.13723985
1299898767294575202,https://www.airbnb.co.uk/rooms/1299898767294575202,,1,1,88242.81,66.08,466.89,286,25.11122172,55.13790504
1299893043704976670,https://www.airbnb.co.uk/rooms/1299893043704976670,,1,1,88220.77,67.46,518.95,252,25.11139659,55.13794795
1091133674302098146,https://www.airbnb.co.uk/rooms/1091133674302098146,,0,1,88202.41,48.22,722.97,253,25.1121932,55.1386346
1057013646430559347,https://www.airbnb.co.uk/rooms/1057013646430559347,,2,2,88150.99,61.78,747.04,191,25.09779,55.14005
1054857355479939966,https://www.airbnb.co.uk/rooms/1054857355479939966,,1,1,87449.55,77.99,536.5,209,25.09768,55.14116
1055457746403157672,https://www.airbnb.co.uk/rooms/1055457746403157672,,1,1,87420.17,63.3,517.28,267,25.0983583,55.1407404
1325931861313527003,https://www.airbnb.co.uk/rooms/1325931861313527003,,1,1.5,87394.46,68.65,505.17,252,25.12765,55.15386
1037531528740256091,https://www.airbnb.co.uk/rooms/1037531528740256091,,0,1,87379.77,76.85,560.13,203,25.11378423,55.13995677
1434723324843831154,https://www.airbnb.co.uk/rooms/1434723324843831154,,1,1,87232.87,46.56,758.55,247,25.0983984,55.1406875
1299846495604134842,https://www.airbnb.co.uk/rooms/1299846495604134842,,1,1,87108,74.02,463.34,254,25.11114,55.13829
1075227954192879174,https://www.airbnb.co.uk/rooms/1075227954192879174,,1,2,87019.86,48.29,878.99,205,25.1276365,55.1540273
1013524997172383709,https://www.airbnb.co.uk/rooms/1013524997172383709,,1,1,86450.63,69.7,626.45,198,25.09807015,55.1409111
1146934929061924003,https://www.airbnb.co.uk/rooms/1146934929061924003,,1,1,86171.52,63.92,694.93,194,25.0981,55.14092
1032339326572452171,https://www.airbnb.co.uk/rooms/1032339326572452171,,1,1,85672.06,93.63,448.54,204,25.1121875,55.1386875
1269445694694336193,https://www.airbnb.co.uk/rooms/1269445694694336193,,1,1,85668.38,64.02,559.92,239,25.09841068,55.14043952
918659257567356327,https://www.airbnb.co.uk/rooms/918659257567356327,,0,1,85224.01,86.97,411.71,238,25.1170671,55.1364276
1299900071899364828,https://www.airbnb.co.uk/rooms/1299900071899364828,,1,1,84390.45,65.68,474.1,271,25.11128001,55.13796941
1041922164573276885,https://www.airbnb.co.uk/rooms/1041922164573276885,,1,1.5,83990.14,85.26,518.46,190,25.1110999,55.1397116
1104476630653363499,https://www.airbnb.co.uk/rooms/1104476630653363499,,1,1,83696.34,81.22,569.36,181,25.09891429,55.14155557
1298446290525430607,https://www.airbnb.co.uk/rooms/1298446290525430607,,1,1,83685.33,60,472.8,295,25.1121932,55.1386346
1197782142986717110,https://www.airbnb.co.uk/rooms/1197782142986717110,,1,1,83244.63,52.46,867.13,183,25.0975807,55.1400489
1313385263109636075,https://www.airbnb.co.uk/rooms/1313385263109636075,,0,1,82741.49,61.69,667.27,201,25.1145592,55.1390692
1336246697943816649,https://www.airbnb.co.uk/rooms/1336246697943816649,,1,1,82153.89,88.84,448.93,206,25.11202268,55.1386904
47048328,https://www.airbnb.co.uk/rooms/47048328,,1,1.5,81746.24,70.3,575.68,202,25.12817,55.153603
1273089735417567183,https://www.airbnb.co.uk/rooms/1273089735417567183,,0,1,81742.57,66.89,417.05,293,25.1170671,55.1364276
889623404472030264,https://www.airbnb.co.uk/rooms/889623404472030264,,0,1,81533.24,79.44,413.87,248,25.11627,55.13551
775166536091223460,https://www.airbnb.co.uk/rooms/775166536091223460,,0,1,81334.92,79.12,564.83,182,25.11292,55.14089
1342587333881288129,https://www.airbnb.co.uk/rooms/1342587333881288129,,2,2.5,81096.21,54.69,772.34,192,25.09998693,55.14122083
1275574537495725388,https://www.airbnb.co.uk/rooms/1275574537495725388,,1,1,81048.47,54.72,698.69,212,25.13084488,55.15329596
1025031305462015165,https://www.airbnb.co.uk/rooms/1025031305462015165,,1,1,80589.32,67.15,579.78,207,25.1001,55.13953
42367679,https://www.airbnb.co.uk/rooms/42367679,,1,1.5,80581.97,58.37,563.51,245,25.10645,55.15272
1356478875105549183,https://www.airbnb.co.uk/rooms/1356478875105549183,,2,2.5,80284.5,42.86,991.17,189,25.1034581,55.1478652
962835686234757759,https://www.airbnb.co.uk/rooms/962835686234757759,,0,1,80100.88,68.94,440.11,264,25.11661,55.13616
1299889763461575136,https://www.airbnb.co.uk/rooms/1299889763461575136,,1,1,80005.39,63.6,481.96,261,25.11141602,55.13811962
1141864131639219028,https://www.airbnb.co.uk/rooms/1141864131639219028,,1,1,79663.85,82.2,507.41,191,25.0981,55.14092
1357031833015666621,https://www.airbnb.co.uk/rooms/1357031833015666621,,1,1,79516.95,92.04,382.29,226,25.11193106,55.13871587
1294102279674419451,https://www.airbnb.co.uk/rooms/1294102279674419451,,1,1,79355.36,53.77,741.64,199,25.12949349,55.1529086
1051507802052967045,https://www.airbnb.co.uk/rooms/1051507802052967045,,1,1,79201.11,57.64,676.93,203,25.09836,55.14074
811969861714905913,https://www.airbnb.co.uk/rooms/811969861714905913,,1,1,79010.14,52.59,647.62,232,25.09644,55.13981
901413027144404538,https://www.airbnb.co.uk/rooms/901413027144404538,,0,1,78720.02,61.28,432.53,297,25.1170671,55.1364276
1249934705644418873,https://www.airbnb.co.uk/rooms/1249934705644418873,,0,1,78418.87,60.28,461.29,282,25.11555,55.13518
29446853,https://www.airbnb.co.uk/rooms/29446853,,1,1.5,78191.18,44.86,942.06,185,25.12958,55.15374
1351348986833655213,https://www.airbnb.co.uk/rooms/1351348986833655213,,1,1,78110.38,94.29,394.5,210,25.11217556,55.13867856
679279117291453706,https://www.airbnb.co.uk/rooms/679279117291453706,,1,1.5,78099.36,50,650.83,240,25.10796,55.14003
1233137856402076447,https://www.airbnb.co.uk/rooms/1233137856402076447,,1,1,77901.05,64.04,533.57,228,25.1011489,55.1421993
611308436503293330,https://www.airbnb.co.uk/rooms/611308436503293330,,1,1.5,77875.34,62.31,628.03,199,25.10872,55.1411
1242299254064433198,https://www.airbnb.co.uk/rooms/1242299254064433198,,1,1,77486.06,44.12,645.72,272,25.11181689,55.1383955
1358675235996932418,https://www.airbnb.co.uk/rooms/1358675235996932418,,1,1.5,77306.1,89.59,390.43,221,25.09900048,55.13999765
1162113698088479118,https://www.airbnb.co.uk/rooms/1162113698088479118,,0,1,75969.31,73.71,444.26,232,25.1121932,55.1386346
801089878706249390,https://www.airbnb.co.uk/rooms/801089878706249390,,2,2,75411.09,41.99,992.25,181,25.13141,55.15365
1160845562279460486,https://www.airbnb.co.uk/rooms/1160845562279460486,,0,1,75025.48,69.2,433.67,250,25.11283,55.13762
1232316574036439909,https://www.airbnb.co.uk/rooms/1232316574036439909,,1,1,74614.16,48.18,627.01,247,25.0978549,55.1404177
1299198809268065123,https://www.airbnb.co.uk/rooms/1299198809268065123,,1,1.5,74474.61,68.84,543.61,199,25.09684719,55.13934059
1086773590579666370,https://www.airbnb.co.uk/rooms/1086773590579666370,,1,1,74360.76,62.72,520.01,228,25.0981,55.14092
1299956164416148630,https://www.airbnb.co.uk/rooms/1299956164416148630,,0,1,74129.39,75.52,511.24,192,25.13050143,55.15290308
1299897736903894894,https://www.airbnb.co.uk/rooms/1299897736903894894,,1,1,73828.25,64.66,458.56,249,25.11141602,55.13805524
1013470839214403541,https://www.airbnb.co.uk/rooms/1013470839214403541,,1,1,73721.74,66.83,538.11,205,25.09897844,55.14028438
1338985191922606874,https://www.airbnb.co.uk/rooms/1338985191922606874,,1,1,73707.05,58.69,589.66,213,25.1121932,55.1386346
1234648210614374480,https://www.airbnb.co.uk/rooms/1234648210614374480,,0,1,73416.93,79.82,421.94,218,25.1170671,55.1364276
1287047272968491235,https://www.airbnb.co.uk/rooms/1287047272968491235,,0,1,73405.91,71.75,458.79,223,25.11555,55.13518
1291926146874182899,https://www.airbnb.co.uk/rooms/1291926146874182899,,1,1,73262.68,48.94,637.07,235,25.11225,55.13816
1054728438086163135,https://www.airbnb.co.uk/rooms/1054728438086163135,,1,1,72443.72,79.61,356.87,255,25.11634,55.13583
1231999279893607912,https://www.airbnb.co.uk/rooms/1231999279893607912,,1,1,71624.75,58.14,573,215,25.0978549,55.1404177
1078020629559945800,https://www.airbnb.co.uk/rooms/1078020629559945800,,1,1.5,71345.64,49.05,692.68,210,25.11249,55.13804
1202907800286630679,https://www.airbnb.co.uk/rooms/1202907800286630679,,0,1,71327.28,80,469.26,190,25.11306,55.13769
746023183687538110,https://www.airbnb.co.uk/rooms/746023183687538110,,1,1,71202.41,45.13,809.12,195,25.09929,55.13867
1076687569032579460,https://www.airbnb.co.uk/rooms/1076687569032579460,,1,1.5,70989.41,60.73,611.98,191,25.1276365,55.1540273
1299895779886356721,https://www.airbnb.co.uk/rooms/1299895779886356721,,1,1,69509.39,59.67,479.38,243,25.11087199,55.13781921
901801209605472748,https://www.airbnb.co.uk/rooms/901801209605472748,,1,1,69149.48,60.94,486.97,233,25.1170671,55.1364276
1232464987605611462,https://www.airbnb.co.uk/rooms/1232464987605611462,,1,1,69127.45,64.29,590.83,182,25.0978549,55.1404177
1307715002804140531,https://www.airbnb.co.uk/rooms/1307715002804140531,,1,1,66747.67,54.08,629.7,196,25.0978549,55.1404177
1232352330648851589,https://www.airbnb.co.uk/rooms/1232352330648851589,,1,1,66071.93,56.32,617.49,190,25.0978549,55.1404177
605587731481361069,https://www.airbnb.co.uk/rooms/605587731481361069,,1,1.5,65572.47,45.3,618.61,234,25.10926,55.13999
